job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,employment_type,posted_year,company_size
UF4S1TEOWICV,DATA ANALYST,RESEARCH LAB,RETAIL,UK,LONDON,ONSITE,SENIOR,5,154729,167499,161114,FULL-TIME,2021,SMALL
ZIWO20FHY5XQ,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,ENTRY,0,61770,66484,64127,FULL-TIME,2021,SMALL
K8NVZAGMB94E,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,MID,2,94228,126079,110153.5,FULL-TIME,2021,LARGE
LUEDHDE7DDEQ,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,MID,2,104587,116363,110475,FULL-TIME,2021,SMALL
L9NXXCTC4KUX,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,SENIOR,5,141866,169678,155772,FULL-TIME,2021,SMALL
KFZQFO5YVMTD,DATA ANALYST,RESEARCH LAB,RETAIL,UK,MANCHESTER,HYBRID,SENIOR,5,146299,156562,151430.5,FULL-TIME,2021,LARGE
OXXYL10AOXFF,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,MID,2,101806,122852,112329,FULL-TIME,2021,LARGE
L1KDA3YRBDKI,DATA ANALYST,RESEARCH LAB,RETAIL,UK,REMOTE,REMOTE,SENIOR,5,147406,163913,155659.5,FULL-TIME,2021,MEDIUM
DUY396IOWHUP,DATA ANALYST,RESEARCH LAB,RETAIL,USA,AUSTIN,ONSITE,SENIOR,5,152019,155494,153756.5,FULL-TIME,2021,MEDIUM
MKZCEY9PNCKX,DATA ANALYST,RESEARCH LAB,RETAIL,USA,BOSTON,HYBRID,MID,2,93434,109693,101563.5,FULL-TIME,2021,MEDIUM
T3PYDMKB172E,DATA ANALYST,RESEARCH LAB,RETAIL,USA,BOSTON,HYBRID,MID,2,94749,123185,108967,FULL-TIME,2021,MEDIUM
K7REX696FQ9V,DATA ANALYST,RESEARCH LAB,RETAIL,USA,NEW YORK,HYBRID,SENIOR,5,148265,167806,158035.5,FULL-TIME,2021,MEDIUM
902S8G4YQF80,DATA ANALYST,RESEARCH LAB,RETAIL,USA,NEW YORK,ONSITE,MID,2,96477,121699,109088,FULL-TIME,2021,MEDIUM
5JPXR5UH7RRG,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,ENTRY,0,56679,82040,69359.5,FULL-TIME,2021,SMALL
GSNGMCWVQ973,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,ENTRY,0,57374,74610,65992,FULL-TIME,2021,SMALL
8S9FH0T3JGON,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,MID,2,93017,119928,106472.5,FULL-TIME,2021,LARGE
RGVZ4A25F6XI,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,MID,2,104998,105547,105272.5,FULL-TIME,2021,SMALL
E2S062LLAWT0,DATA ANALYST,RESEARCH LAB,RETAIL,USA,REMOTE,REMOTE,SENIOR,5,144140,168136,156138,FULL-TIME,2021,MEDIUM
U2K8JZVQ3IFS,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SAN FRANCISCO,HYBRID,MID,2,97647,112851,105249,FULL-TIME,2021,MEDIUM
KVKFZGW31P2L,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SAN FRANCISCO,ONSITE,MID,2,90760,109244,100002,FULL-TIME,2021,MEDIUM
WYV3ONTVRSY2,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SAN FRANCISCO,ONSITE,MID,2,94231,122916,108573.5,FULL-TIME,2021,SMALL
RMTJU9YWK7FH,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SEATTLE,HYBRID,SENIOR,5,143857,169033,156445,FULL-TIME,2021,LARGE
00LQQBDFAYSP,DATA ANALYST,RESEARCH LAB,RETAIL,USA,SEATTLE,HYBRID,SENIOR,5,148858,174644,161751,FULL-TIME,2021,LARGE
NOCQY3GT610G,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,BRISBANE,HYBRID,ENTRY,0,56227,68831,62529,FULL-TIME,2021,SMALL
LX4JSJT0JM8I,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,MELBOURNE,ONSITE,ENTRY,0,57045,73345,65195,FULL-TIME,2021,LARGE
KX57X8YP1FT3,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,145196,174326,159761,FULL-TIME,2021,LARGE
54RSH567M41Q,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,152309,175298,163803.5,FULL-TIME,2021,MEDIUM
H79J0DGEKVXF,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,152332,171955,162143.5,FULL-TIME,2021,LARGE
9QX1RTQQYHZT,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,HYBRID,ENTRY,0,52247,67865,60056,FULL-TIME,2021,MEDIUM
6EEZXXKV0I9D,DATA ANALYST,RESEARCH LAB,TECH,AUSTRALIA,SYDNEY,HYBRID,SENIOR,5,145240,164577,154908.5,FULL-TIME,2021,SMALL
4T9MFHJPIP5Z,DATA ANALYST,RESEARCH LAB,TECH,CANADA,MONTREAL,HYBRID,MID,2,98606,129787,114196.5,FULL-TIME,2021,LARGE
YZAV6HDOIMMF,DATA ANALYST,RESEARCH LAB,TECH,CANADA,MONTREAL,HYBRID,SENIOR,5,150619,165942,158280.5,FULL-TIME,2021,SMALL
YWIEGA8KOUG0,DATA ANALYST,RESEARCH LAB,TECH,CANADA,MONTREAL,ONSITE,SENIOR,5,151808,179949,165878.5,FULL-TIME,2021,MEDIUM
2VDZCRSNMYL1,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,ENTRY,0,57663,87356,72509.5,FULL-TIME,2021,LARGE
HV786AYKSAVV,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,ENTRY,0,59845,68980,64412.5,FULL-TIME,2021,MEDIUM
BMC6YFWPR8S2,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,ENTRY,0,62280,67744,65012,FULL-TIME,2021,SMALL
87M0XPL843PF,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,MID,2,101137,106627,103882,FULL-TIME,2021,LARGE
B1RMNE78LLNA,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,MID,2,103630,121671,112650.5,FULL-TIME,2021,MEDIUM
1R5G68J086QC,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,SENIOR,5,145570,178093,161831.5,FULL-TIME,2021,SMALL
JKHMVMPBA0ZZ,DATA ANALYST,RESEARCH LAB,TECH,CANADA,REMOTE,REMOTE,SENIOR,5,146253,168671,157462,FULL-TIME,2021,SMALL
WVWH1FJCN47D,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,HYBRID,MID,2,104441,120215,112328,FULL-TIME,2021,SMALL
FHHE1I38F77I,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,HYBRID,SENIOR,5,140122,173519,156820.5,FULL-TIME,2021,LARGE
DFYG9AR99V9Z,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,HYBRID,SENIOR,5,143624,178598,161111,FULL-TIME,2021,MEDIUM
2FZVWT3ORYMD,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,HYBRID,SENIOR,5,151331,164117,157724,FULL-TIME,2021,MEDIUM
MPJK380J01PC,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,HYBRID,SENIOR,5,153346,165322,159334,FULL-TIME,2021,LARGE
X08YMZKSAE8J,DATA ANALYST,RESEARCH LAB,TECH,CANADA,TORONTO,ONSITE,ENTRY,0,51408,87210,69309,FULL-TIME,2021,MEDIUM
QV9S2F8IGRSN,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,HYBRID,ENTRY,0,63637,65830,64733.5,FULL-TIME,2021,SMALL
XXTDSNHQT1IM,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,HYBRID,MID,2,102174,122170,112172,FULL-TIME,2021,LARGE
W5Q5JCDNYP4D,DATA ANALYST,RESEARCH LAB,TECH,CANADA,VANCOUVER,ONSITE,MID,2,92539,112001,102270,FULL-TIME,2021,MEDIUM
OJ3B0H3EKYYX,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,BERLIN,HYBRID,SENIOR,5,141686,161904,151795,FULL-TIME,2021,SMALL
TXPVBHCL23NE,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,BERLIN,HYBRID,SENIOR,5,153276,178950,166113,FULL-TIME,2021,MEDIUM
30XAXKK4W2V1,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,BERLIN,ONSITE,ENTRY,0,64177,84545,74361,FULL-TIME,2021,SMALL
MBZP6VIARPH3,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,FRANKFURT,HYBRID,ENTRY,0,58978,69444,64211,FULL-TIME,2021,LARGE
LIE616039S4V,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,FRANKFURT,ONSITE,MID,2,103073,107202,105137.5,FULL-TIME,2021,LARGE
PG3TOMI9F4QF,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,FRANKFURT,ONSITE,SENIOR,5,143954,163538,153746,FULL-TIME,2021,MEDIUM
6543FII5E06U,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,HAMBURG,HYBRID,MID,2,95452,124865,110158.5,FULL-TIME,2021,SMALL
RO38C2PK2NPQ,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,HAMBURG,HYBRID,MID,2,104034,106216,105125,FULL-TIME,2021,MEDIUM
A73NT00TBGLZ,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,ENTRY,0,54379,72456,63417.5,FULL-TIME,2021,SMALL
JMO0Z9TUOEHF,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,MID,2,95037,105458,100247.5,FULL-TIME,2021,SMALL
8TQK0USV8SBA,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,MID,2,96527,115020,105773.5,FULL-TIME,2021,LARGE
PPICP4HCKNPB,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,145834,164794,155314,FULL-TIME,2021,SMALL
JGBN4WLPWP86,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,146173,166070,156121.5,FULL-TIME,2021,SMALL
YGXPHL1VB0EC,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,146930,174719,160824.5,FULL-TIME,2021,LARGE
BXUKXM93IWUG,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,147858,171192,159525,FULL-TIME,2021,SMALL
O0R1XHQJQ6ZO,DATA ANALYST,RESEARCH LAB,TECH,GERMANY,REMOTE,REMOTE,SENIOR,5,148800,165900,157350,FULL-TIME,2021,SMALL
C5IGAZYTZIBQ,DATA ANALYST,RESEARCH LAB,TECH,INDIA,BANGALORE,HYBRID,ENTRY,0,53334,69448,61391,FULL-TIME,2021,MEDIUM
9UPBQ4GD3IH9,DATA ANALYST,RESEARCH LAB,TECH,INDIA,BANGALORE,ONSITE,ENTRY,0,52637,80532,66584.5,FULL-TIME,2021,LARGE
V4V3S4TMZX9E,DATA ANALYST,RESEARCH LAB,TECH,INDIA,BANGALORE,ONSITE,SENIOR,5,150347,163595,156971,FULL-TIME,2021,SMALL
3TMXR2JIYZ06,DATA ANALYST,RESEARCH LAB,TECH,INDIA,CHENNAI,HYBRID,SENIOR,5,143527,172490,158008.5,FULL-TIME,2021,SMALL
CE28EHT4VH1L,DATA ANALYST,RESEARCH LAB,TECH,INDIA,CHENNAI,HYBRID,SENIOR,5,150438,155347,152892.5,FULL-TIME,2021,LARGE
XZADLR5MP8G5,DATA ANALYST,RESEARCH LAB,TECH,INDIA,DELHI,HYBRID,SENIOR,5,147034,173742,160388,FULL-TIME,2021,LARGE
QH2RDP4U9UEX,DATA ANALYST,RESEARCH LAB,TECH,INDIA,DELHI,ONSITE,SENIOR,5,154031,160318,157174.5,FULL-TIME,2021,SMALL
WP7836265N2N,DATA ANALYST,RESEARCH LAB,TECH,INDIA,HYDERABAD,HYBRID,ENTRY,0,64914,80704,72809,FULL-TIME,2021,LARGE
EEF61VPS3IKD,DATA ANALYST,RESEARCH LAB,TECH,INDIA,PUNE,HYBRID,ENTRY,0,51680,74102,62891,FULL-TIME,2021,SMALL
UIUV8UDO0WUS,DATA ANALYST,RESEARCH LAB,TECH,INDIA,PUNE,HYBRID,MID,2,104246,118607,111426.5,FULL-TIME,2021,SMALL
6NHICZU0Q3PB,DATA ANALYST,RESEARCH LAB,TECH,INDIA,PUNE,ONSITE,ENTRY,0,63760,81912,72836,FULL-TIME,2021,SMALL
G2DAVM5SEVEU,DATA ANALYST,RESEARCH LAB,TECH,INDIA,PUNE,ONSITE,MID,2,90003,118920,104461.5,FULL-TIME,2021,MEDIUM
NTJGFUBI9MBB,DATA ANALYST,RESEARCH LAB,TECH,INDIA,PUNE,ONSITE,SENIOR,5,148390,170564,159477,FULL-TIME,2021,SMALL
DMZHUSDPE2GQ,DATA ANALYST,RESEARCH LAB,TECH,INDIA,REMOTE,REMOTE,ENTRY,0,51529,74918,63223.5,FULL-TIME,2021,SMALL
5QQRARO3185G,DATA ANALYST,RESEARCH LAB,TECH,INDIA,REMOTE,REMOTE,SENIOR,5,141486,169555,155520.5,FULL-TIME,2021,MEDIUM
WLVYC26IDN5B,DATA ANALYST,RESEARCH LAB,TECH,UK,BIRMINGHAM,HYBRID,ENTRY,0,64480,78076,71278,FULL-TIME,2021,MEDIUM
KV6L7NA8YEEU,DATA ANALYST,RESEARCH LAB,TECH,UK,BIRMINGHAM,HYBRID,SENIOR,5,154093,166258,160175.5,FULL-TIME,2021,MEDIUM
P9L55PM6IKHS,DATA ANALYST,RESEARCH LAB,TECH,UK,LONDON,HYBRID,ENTRY,0,52487,70297,61392,FULL-TIME,2021,LARGE
M71BACLXDQ3G,DATA ANALYST,RESEARCH LAB,TECH,UK,LONDON,HYBRID,SENIOR,5,149557,174475,162016,FULL-TIME,2021,LARGE
S4DN91R6MTOH,DATA ANALYST,RESEARCH LAB,TECH,UK,MANCHESTER,HYBRID,MID,2,91357,111967,101662,FULL-TIME,2021,MEDIUM
EP6B1BH2R5P9,DATA ANALYST,RESEARCH LAB,TECH,UK,MANCHESTER,HYBRID,MID,2,94982,112805,103893.5,FULL-TIME,2021,SMALL
XOSCEH4LOMPZ,DATA ANALYST,RESEARCH LAB,TECH,UK,MANCHESTER,ONSITE,ENTRY,0,54658,86533,70595.5,FULL-TIME,2021,SMALL
NT0JG7C9EXOE,DATA ANALYST,RESEARCH LAB,TECH,UK,MANCHESTER,ONSITE,SENIOR,5,142023,171675,156849,FULL-TIME,2021,MEDIUM
1LDZK5FXY03H,DATA ANALYST,RESEARCH LAB,TECH,UK,REMOTE,REMOTE,MID,2,101985,122442,112213.5,FULL-TIME,2021,LARGE
HGIST7R659RE,DATA ANALYST,RESEARCH LAB,TECH,USA,AUSTIN,HYBRID,SENIOR,5,141978,179917,160947.5,FULL-TIME,2021,LARGE
NS1465KEOLEP,DATA ANALYST,RESEARCH LAB,TECH,USA,AUSTIN,ONSITE,ENTRY,0,64033,68317,66175,FULL-TIME,2021,SMALL
GBMBT04TSLQG,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,HYBRID,ENTRY,0,60607,76001,68304,FULL-TIME,2021,SMALL
WR8EI697HC2I,DATA ANALYST,RESEARCH LAB,TECH,USA,BOSTON,ONSITE,SENIOR,5,153123,173374,163248.5,FULL-TIME,2021,LARGE
8ORZA58OFTSH,DATA ANALYST,RESEARCH LAB,TECH,USA,NEW YORK,HYBRID,ENTRY,0,58515,67553,63034,FULL-TIME,2021,MEDIUM
EU6MDRDK3WTT,DATA ANALYST,RESEARCH LAB,TECH,USA,NEW YORK,HYBRID,MID,2,101868,116224,109046,FULL-TIME,2021,SMALL
FT25B070D1W8,DATA ANALYST,RESEARCH LAB,TECH,USA,REMOTE,REMOTE,ENTRY,0,53665,77065,65365,FULL-TIME,2021,SMALL
QXQW394VJN6A,DATA ANALYST,RESEARCH LAB,TECH,USA,REMOTE,REMOTE,MID,2,101941,105698,103819.5,FULL-TIME,2021,SMALL
D2TEIC2WBL66,DATA ANALYST,RESEARCH LAB,TECH,USA,REMOTE,REMOTE,SENIOR,5,148361,156776,152568.5,FULL-TIME,2021,LARGE
R7LVO3GBBNW3,DATA ANALYST,RESEARCH LAB,TECH,USA,SAN FRANCISCO,ONSITE,ENTRY,0,62178,73601,67889.5,FULL-TIME,2021,LARGE
8PG5TVLOM0XE,DATA ANALYST,RESEARCH LAB,TECH,USA,SAN FRANCISCO,ONSITE,SENIOR,5,142845,155702,149273.5,FULL-TIME,2021,LARGE
LSB1R0UUBOMZ,DATA ANALYST,RESEARCH LAB,TECH,USA,SEATTLE,HYBRID,MID,2,104501,125706,115103.5,FULL-TIME,2021,MEDIUM
LNM580830N95,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,BRISBANE,HYBRID,SENIOR,5,141758,158456,150107,FULL-TIME,2021,SMALL
PR4GDPZ8LORS,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,HYBRID,ENTRY,0,57050,81552,69301,FULL-TIME,2021,LARGE
OFFTWRN1JZS5,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,HYBRID,SENIOR,5,141122,178618,159870,FULL-TIME,2021,SMALL
OWSLK0PLZTE4,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,HYBRID,SENIOR,5,149137,176611,162874,FULL-TIME,2021,SMALL
T1MOBJ14O9HK,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,ONSITE,MID,2,91652,107240,99446,FULL-TIME,2021,LARGE
XFTPMA6AYKLB,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,MELBOURNE,ONSITE,MID,2,98122,109500,103811,FULL-TIME,2021,SMALL
XJ9JCAN9FZIE,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,53903,79982,66942.5,FULL-TIME,2021,MEDIUM
81LRJRKJ8BOQ,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,ENTRY,0,63642,68418,66030,FULL-TIME,2021,SMALL
TQ8YRSBS8X76,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,MID,2,90043,123543,106793,FULL-TIME,2021,MEDIUM
3OL9IOGUEGSK,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,MID,2,98468,118553,108510.5,FULL-TIME,2021,LARGE
OMQI1RDJSGG6,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,REMOTE,REMOTE,SENIOR,5,141117,162714,151915.5,FULL-TIME,2021,MEDIUM
DXASY1B2OZWN,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,SYDNEY,HYBRID,MID,2,91939,117432,104685.5,FULL-TIME,2021,LARGE
XD7HH7NTXNM6,DATA ANALYST,STARTUP,EDUCATION,AUSTRALIA,SYDNEY,ONSITE,MID,2,94343,107934,101138.5,FULL-TIME,2021,LARGE
3SOHITFRNRU5,DATA ANALYST,STARTUP,EDUCATION,CANADA,MONTREAL,HYBRID,ENTRY,0,55596,68217,61906.5,FULL-TIME,2021,LARGE
6GQ906RU3H97,DATA ANALYST,STARTUP,EDUCATION,CANADA,MONTREAL,ONSITE,MID,2,98074,113570,105822,FULL-TIME,2021,MEDIUM
TTY3PSF5RBYE,DATA ANALYST,STARTUP,EDUCATION,CANADA,MONTREAL,ONSITE,SENIOR,5,142046,168436,155241,FULL-TIME,2021,LARGE
DPZ7IBN39UL4,DATA ANALYST,STARTUP,EDUCATION,CANADA,REMOTE,REMOTE,ENTRY,0,57624,78819,68221.5,FULL-TIME,2021,SMALL
66BLG09DJJCF,DATA ANALYST,STARTUP,EDUCATION,CANADA,REMOTE,REMOTE,ENTRY,0,60970,69497,65233.5,FULL-TIME,2021,SMALL
U5R0CLWX0PMB,DATA ANALYST,STARTUP,EDUCATION,CANADA,REMOTE,REMOTE,MID,2,98816,129857,114336.5,FULL-TIME,2021,MEDIUM
9NPHBF3HHZ4M,DATA ANALYST,STARTUP,EDUCATION,CANADA,TORONTO,HYBRID,MID,2,100860,114737,107798.5,FULL-TIME,2021,MEDIUM
JGHM2ZASSG7K,DATA ANALYST,STARTUP,EDUCATION,GERMANY,BERLIN,HYBRID,ENTRY,0,59030,85567,72298.5,FULL-TIME,2021,MEDIUM
3J71MAIR7SXA,DATA ANALYST,STARTUP,EDUCATION,GERMANY,BERLIN,ONSITE,MID,2,104813,120582,112697.5,FULL-TIME,2021,LARGE
ETW67ANJYPRO,DATA ANALYST,STARTUP,EDUCATION,GERMANY,BERLIN,ONSITE,SENIOR,5,143147,178427,160787,FULL-TIME,2021,LARGE
BFF9HJKVMIS8,DATA ANALYST,STARTUP,EDUCATION,GERMANY,FRANKFURT,HYBRID,MID,2,92253,128923,110588,FULL-TIME,2021,SMALL
LBUKRA378D70,DATA ANALYST,STARTUP,EDUCATION,GERMANY,FRANKFURT,HYBRID,SENIOR,5,153667,171749,162708,FULL-TIME,2021,MEDIUM
MCG5PJNW00S0,DATA ANALYST,STARTUP,EDUCATION,GERMANY,HAMBURG,ONSITE,ENTRY,0,59377,83097,71237,FULL-TIME,2021,LARGE
F6RS9OE75W5G,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,ENTRY,0,51851,82612,67231.5,FULL-TIME,2021,LARGE
XX7H4GRWV7O2,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,MID,2,97897,106664,102280.5,FULL-TIME,2021,SMALL
IORYP6Y563P3,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,MID,2,103604,106282,104943,FULL-TIME,2021,MEDIUM
XK86IKTOITC6,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,SENIOR,5,144426,177424,160925,FULL-TIME,2021,SMALL
9YZHPKXN4FKI,DATA ANALYST,STARTUP,EDUCATION,GERMANY,REMOTE,REMOTE,SENIOR,5,153119,169636,161377.5,FULL-TIME,2021,MEDIUM
PBGN2LBVX1Y4,DATA ANALYST,STARTUP,EDUCATION,INDIA,CHENNAI,HYBRID,ENTRY,0,55862,74383,65122.5,FULL-TIME,2021,MEDIUM
O72HCENHIKH4,DATA ANALYST,STARTUP,EDUCATION,INDIA,CHENNAI,HYBRID,SENIOR,5,153229,166391,159810,FULL-TIME,2021,MEDIUM
L3ZTICWS9CMB,DATA ANALYST,STARTUP,EDUCATION,INDIA,DELHI,ONSITE,ENTRY,0,51012,88138,69575,FULL-TIME,2021,MEDIUM
12E3DEO909XV,DATA ANALYST,STARTUP,EDUCATION,INDIA,HYDERABAD,ONSITE,SENIOR,5,151226,163304,157265,FULL-TIME,2021,SMALL
0HGDKOUXSG0A,DATA ANALYST,STARTUP,EDUCATION,INDIA,PUNE,HYBRID,SENIOR,5,145599,161880,153739.5,FULL-TIME,2021,SMALL
NF0CTGKZXUNC,DATA ANALYST,STARTUP,EDUCATION,INDIA,REMOTE,REMOTE,ENTRY,0,50450,69641,60045.5,FULL-TIME,2021,SMALL
9AFQAGMA633L,DATA ANALYST,STARTUP,EDUCATION,INDIA,REMOTE,REMOTE,ENTRY,0,54868,66432,60650,FULL-TIME,2021,SMALL
RULPAPE43PIM,DATA ANALYST,STARTUP,EDUCATION,INDIA,REMOTE,REMOTE,MID,2,97709,111831,104770,FULL-TIME,2021,SMALL
9IQZ07Y0JNYJ,DATA ANALYST,STARTUP,EDUCATION,INDIA,REMOTE,REMOTE,SENIOR,5,140695,159882,150288.5,FULL-TIME,2021,LARGE
1HPIRI5KMVOR,DATA ANALYST,STARTUP,EDUCATION,INDIA,REMOTE,REMOTE,SENIOR,5,147629,157467,152548,FULL-TIME,2021,MEDIUM
2FEG8H6ZOPTL,DATA ANALYST,STARTUP,EDUCATION,UK,BIRMINGHAM,HYBRID,SENIOR,5,140634,159535,150084.5,FULL-TIME,2021,LARGE
7SP0U1N99F0F,DATA ANALYST,STARTUP,EDUCATION,UK,LONDON,HYBRID,SENIOR,5,145241,167133,156187,FULL-TIME,2021,SMALL
RDM2DE0327NE,DATA ANALYST,STARTUP,EDUCATION,UK,MANCHESTER,HYBRID,MID,2,94632,126046,110339,FULL-TIME,2021,LARGE
LOZ71HICKJEH,DATA ANALYST,STARTUP,EDUCATION,UK,MANCHESTER,ONSITE,ENTRY,0,57390,71858,64624,FULL-TIME,2021,LARGE
B3YP02BF0V74,DATA ANALYST,STARTUP,EDUCATION,UK,MANCHESTER,ONSITE,MID,2,98056,116006,107031,FULL-TIME,2021,MEDIUM
FD3LKQRN3SRJ,DATA ANALYST,STARTUP,EDUCATION,UK,MANCHESTER,ONSITE,MID,2,103677,116488,110082.5,FULL-TIME,2021,LARGE
2Q43KYKG9IAD,DATA ANALYST,STARTUP,EDUCATION,UK,MANCHESTER,ONSITE,SENIOR,5,140942,157611,149276.5,FULL-TIME,2021,MEDIUM
VYVOJXFSCAYV,DATA ANALYST,STARTUP,EDUCATION,UK,REMOTE,REMOTE,ENTRY,0,58401,85432,71916.5,FULL-TIME,2021,SMALL
BC1ZRU9F6PZD,DATA ANALYST,STARTUP,EDUCATION,UK,REMOTE,REMOTE,MID,2,92230,112042,102136,FULL-TIME,2021,MEDIUM
1NT0JGIRB04L,DATA ANALYST,STARTUP,EDUCATION,USA,AUSTIN,HYBRID,ENTRY,0,54575,73960,64267.5,FULL-TIME,2021,MEDIUM
ICK1FIPJ467F,DATA ANALYST,STARTUP,EDUCATION,USA,AUSTIN,HYBRID,MID,2,92072,116664,104368,FULL-TIME,2021,LARGE
1PS3Y5ZRGWWZ,DATA ANALYST,STARTUP,EDUCATION,USA,AUSTIN,ONSITE,SENIOR,5,146202,169275,157738.5,FULL-TIME,2021,MEDIUM
AA70H0CBPMP6,DATA ANALYST,STARTUP,EDUCATION,USA,BOSTON,HYBRID,ENTRY,0,54219,73611,63915,FULL-TIME,2021,SMALL
3F412O4LZIRF,DATA ANALYST,STARTUP,EDUCATION,USA,BOSTON,HYBRID,MID,2,97966,128227,113096.5,FULL-TIME,2021,LARGE
75V8K0M7E06O,DATA ANALYST,STARTUP,EDUCATION,USA,BOSTON,HYBRID,MID,2,102076,109414,105745,FULL-TIME,2021,LARGE
IKW1C624PN08,DATA ANALYST,STARTUP,EDUCATION,USA,BOSTON,HYBRID,MID,2,103458,110465,106961.5,FULL-TIME,2021,LARGE
KO6EE7H08PB7,DATA ANALYST,STARTUP,EDUCATION,USA,NEW YORK,ONSITE,SENIOR,5,141563,179831,160697,FULL-TIME,2021,SMALL
TNVGBDWW3OQE,DATA ANALYST,STARTUP,EDUCATION,USA,REMOTE,REMOTE,ENTRY,0,53462,65725,59593.5,FULL-TIME,2021,SMALL
23RQ0YYF9NKJ,DATA ANALYST,STARTUP,EDUCATION,USA,REMOTE,REMOTE,ENTRY,0,62829,76132,69480.5,FULL-TIME,2021,MEDIUM
